subscription_id,customer_id,plan_name,start_date,end_date,monthly_fee,status
5413,19543,Premium,2022-03-31,2022-11-05,499,Expired
5414,7727,Premium,2022-07-21,2023-05-06,499,Expired
5415,5736,Basic,2022-08-31,2022-12-18,199,Expired
5416,18434,Fleet,2023-03-28,2025-01-22,999,Expired
5417,6445,Premium,2022-09-10,2023-12-29,499,Expired
5418,10605,Premium,2022-05-14,2023-06-11,499,Expired
5419,10860,Basic,2022-09-30,2024-08-17,199,Expired
5420,13507,Basic,2022-04-18,2022-07-24,199,Expired
5421,5941,Fleet,2023-02-09,2023-11-01,999,Expired
5422,12297,Basic,2022-09-24,2023-08-07,199,Expired
5423,7507,Premium,2022-03-04,2023-09-24,499,Expired
5424,19548,Premium,2022-11-23,2024-01-14,499,Expired
5425,6608,Premium,2022-05-29,2022-12-04,499,Expired
5426,11193,Premium,2022-07-05,2023-01-14,499,Expired
5427,11583,Premium,2022-07-10,2023-07-13,499,Expired
5428,16150,Premium,2022-04-12,2024-03-15,499,Expired
5429,2479,Basic,2023-02-16,2024-03-05,199,Cancelled
5430,8937,Premium,2022-08-24,2023-12-01,499,Expired
5431,13149,Basic,2023-03-30,2024-01-30,199,Expired
5432,18594,Basic,2022-05-01,2022-11-28,199,Cancelled
5433,12701,Basic,2022-08-08,2024-02-09,199,Expired
5434,6581,Fleet,2022-04-03,2023-07-17,999,Expired
5435,1809,Basic,2022-05-04,2023-05-10,199,Expired
5436,7586,Basic,2023-02-18,2023-11-12,199,Expired
5437,15572,Premium,2023-01-18,2023-05-16,499,Expired
5438,16102,Basic,2022-05-31,2024-02-25,199,Expired
5439,264,Basic,2022-08-04,2023-12-12,199,Expired
5440,15819,Basic,2022-07-28,2024-04-26,199,Cancelled
5441,19271,Basic,2023-05-22,2024-03-30,199,Expired
5442,8728,Premium,2022-06-22,2022-10-28,499,Expired
5443,15453,Basic,2023-03-28,2024-06-25,199,Expired
5444,14295,Fleet,2022-10-19,2023-05-18,999,Expired
5445,1572,Basic,2022-04-02,2023-05-01,199,Expired
5446,12379,Premium,2022-04-09,2022-09-19,499,Cancelled
5447,13472,Premium,2022-11-21,2024-05-28,499,Expired
5448,6485,Basic,2022-10-03,2023-01-17,199,Cancelled
5449,12571,Basic,2022-06-22,2022-09-30,199,Expired
5450,10981,Basic,2022-04-15,2023-05-04,199,Expired
5451,19841,Premium,2022-08-26,2024-05-13,499,Expired
5452,14312,Basic,2022-06-04,2023-08-10,199,Cancelled
5453,1371,Premium,2022-06-06,2022-09-12,499,Cancelled
5454,3091,Premium,2023-02-07,2024-12-09,499,Expired
5455,5039,Basic,2023-02-14,2024-07-14,199,Cancelled
5456,14507,Basic,2022-07-16,2023-03-31,199,Expired
5457,12834,Basic,2023-01-26,2024-04-13,199,Expired
5458,15725,Basic,2023-01-05,2024-02-19,199,Expired
5459,15345,Basic,2022-11-11,2024-02-27,199,Cancelled
5460,18492,Premium,2023-02-02,2024-03-07,499,Expired
5461,16591,Basic,2022-05-18,2023-12-02,199,Expired
5462,14959,Basic,2022-07-22,2023-11-15,199,Expired
5463,18374,Premium,2023-03-21,2024-06-09,499,Cancelled
5464,18138,Basic,2023-03-20,2024-02-16,199,Expired
5465,16547,Basic,2023-03-15,2024-11-20,199,Expired
5466,17892,Fleet,2022-08-07,2023-03-12,999,Expired
5467,5550,Premium,2022-12-30,2024-11-03,499,Expired
5468,9144,Fleet,2022-12-03,2024-07-06,999,Expired
5469,14203,Basic,2022-09-29,2023-10-25,199,Expired
5470,13084,Basic,2022-02-19,2023-11-08,199,Expired
5471,14104,Basic,2022-05-05,2023-01-31,199,Expired
5472,10011,Fleet,2023-02-09,2024-12-21,999,Expired
5473,11452,Basic,2022-11-24,2023-10-25,199,Expired
5474,14670,Basic,2022-07-02,2023-04-19,199,Expired
5475,15187,Basic,2022-06-29,2024-03-12,199,Expired
5476,12971,Basic,2022-11-22,2023-12-24,199,Expired
5477,19677,Premium,2022-07-22,2023-08-12,499,Expired
5478,1977,Basic,2023-01-26,2024-03-09,199,Expired
5479,11150,Premium,2022-07-07,2022-10-14,499,Expired
5480,1443,Fleet,2023-03-14,2024-02-05,999,Expired
5481,8675,Basic,2022-11-22,2023-09-16,199,Expired
5482,7511,Basic,2023-01-14,2024-10-20,199,Expired
5483,2310,Premium,2023-04-01,2024-07-14,499,Cancelled
5484,12246,Basic,2023-03-17,2023-08-15,199,Expired
5485,1767,Basic,2022-09-21,2024-05-08,199,Expired
5486,19577,Premium,2022-12-21,2023-07-01,499,Expired
5487,9396,Basic,2023-05-30,2025-01-07,199,Expired
5488,11648,Premium,2023-02-01,2023-07-15,499,Expired
5489,1489,Basic,2022-08-03,2024-03-26,199,Expired
5490,4908,Fleet,2022-08-14,2023-03-17,999,Expired
5491,9647,Basic,2023-02-12,2024-03-07,199,Expired
5492,7883,Basic,2022-11-19,2024-06-01,199,Expired
5493,11897,Premium,2022-05-29,2022-10-06,499,Expired
5494,7347,Basic,2022-09-22,2023-10-15,199,Expired
5495,19789,Premium,2022-04-10,2022-10-26,499,Expired
5496,7388,Basic,2022-12-10,2023-10-08,199,Expired
5497,15174,Basic,2022-07-04,2024-01-05,199,Expired
5498,9214,Basic,2023-01-06,2024-09-25,199,Expired
5499,14404,Basic,2022-10-26,2023-07-03,199,Cancelled
5500,4639,Basic,2022-12-22,2024-11-27,199,Expired
5501,10053,Basic,2023-01-10,2024-06-23,199,Expired
5502,19610,Premium,2022-07-06,2024-07-04,499,Expired
5503,14828,Premium,2022-07-18,2022-10-16,499,Expired
5504,14111,Fleet,2022-10-23,2023-03-10,999,Expired
5505,1656,Basic,2023-01-23,2024-09-22,199,Cancelled
5506,9039,Basic,2022-08-21,2024-07-18,199,Expired
5507,2862,Basic,2022-06-06,2023-04-09,199,Expired
5508,5432,Basic,2022-12-15,2024-03-11,199,Expired
5509,7564,Basic,2022-09-05,2024-03-30,199,Expired
5510,2184,Basic,2022-04-25,2023-06-05,199,Expired
5511,14776,Basic,2022-12-31,2023-10-23,199,Expired
5512,7908,Basic,2023-03-01,2024-08-31,199,Expired
5513,18757,Fleet,2022-10-30,2023-02-18,999,Expired
5514,6548,Basic,2023-03-16,2023-12-01,199,Expired
5515,19703,Fleet,2022-04-20,2023-04-11,999,Expired
5516,16508,Premium,2022-07-18,2023-04-11,499,Expired
5517,13558,Basic,2022-07-16,2023-12-07,199,Expired
5518,4813,Basic,2023-03-12,2024-11-24,199,Expired
5519,2127,Premium,2022-11-24,2023-12-26,499,Expired
5520,15396,Fleet,2022-06-01,2022-11-12,999,Cancelled
5521,15428,Premium,2023-02-01,2023-06-21,499,Expired
5522,1012,Basic,2023-01-17,2024-10-20,199,Expired
5523,8370,Basic,2022-07-18,2024-04-10,199,Expired
5524,2089,Basic,2022-10-29,2024-01-27,199,Expired
5525,14107,Basic,2022-07-14,2022-10-13,199,Expired
5526,982,Basic,2023-01-17,2024-09-06,199,Expired
5527,7160,Basic,2023-02-20,2024-08-14,199,Expired
5528,6452,Basic,2022-12-10,2023-03-27,199,Expired
5529,12640,Basic,2022-09-12,2023-04-30,199,Expired
5530,4835,Basic,2022-02-24,2023-03-21,199,Expired
5531,9673,Premium,2023-01-12,2025-01-06,499,Expired
5532,5268,Premium,2022-10-11,2023-02-20,499,Expired
5533,6111,Basic,2022-04-19,2022-08-11,199,Expired
5534,8343,Basic,2022-09-29,2023-07-26,199,Cancelled
5535,1247,Basic,2023-01-02,2024-01-01,199,Expired
5536,18484,Basic,2022-05-29,2024-03-03,199,Expired
5537,2075,Premium,2023-03-03,2023-12-06,499,Expired
5538,10461,Basic,2022-11-17,2024-02-24,199,Cancelled
5539,7048,Basic,2022-06-13,2023-10-20,199,Expired
5540,19791,Fleet,2022-04-03,2024-02-18,999,Expired
5541,8828,Basic,2022-06-13,2022-11-24,199,Expired
5542,3291,Premium,2022-11-19,2024-11-08,499,Expired
5543,915,Fleet,2023-06-14,2024-01-31,999,Expired
5544,14345,Fleet,2023-04-21,2024-03-19,999,Expired
5545,14947,Fleet,2022-12-29,2024-12-23,999,Cancelled
5546,16393,Premium,2023-01-07,2024-01-29,499,Expired
5547,6390,Basic,2022-10-06,2024-03-26,199,Expired
5548,18830,Basic,2022-12-10,2023-11-09,199,Expired
5549,11744,Premium,2022-07-10,2023-12-01,499,Expired
5550,6495,Basic,2022-12-29,2023-04-11,199,Expired
5551,14519,Basic,2023-04-10,2024-06-05,199,Expired
5552,8409,Premium,2022-11-03,2024-05-23,499,Expired
5553,15193,Premium,2022-07-12,2023-12-08,499,Expired
5554,7946,Premium,2023-05-14,2023-11-04,499,Expired
5555,19862,Basic,2022-08-06,2023-07-25,199,Cancelled
5556,15389,Premium,2022-06-18,2022-12-31,499,Expired
5557,17032,Basic,2022-10-31,2024-09-28,199,Expired
5558,10616,Basic,2022-10-04,2024-09-04,199,Expired
5559,3388,Basic,2023-02-13,2023-09-17,199,Cancelled
5560,16810,Premium,2022-08-21,2024-07-19,499,Expired
5561,18057,Premium,2022-08-31,2023-02-14,499,Expired
5562,15214,Fleet,2022-03-19,2023-08-26,999,Cancelled
5563,17274,Basic,2022-12-15,2023-04-27,199,Expired
5564,3814,Premium,2023-05-03,2024-10-04,499,Expired
5565,797,Premium,2022-04-03,2023-02-15,499,Expired
5566,10217,Basic,2022-09-26,2023-01-07,199,Cancelled
5567,13979,Basic,2022-03-27,2023-02-13,199,Expired
5568,17442,Basic,2022-08-16,2023-05-22,199,Expired
5569,2620,Premium,2022-09-09,2023-08-05,499,Expired
5570,11290,Basic,2022-12-21,2024-06-16,199,Expired
5571,9287,Basic,2023-04-04,2024-01-01,199,Expired
5572,1749,Basic,2022-11-19,2023-08-28,199,Expired
5573,17532,Basic,2022-10-03,2024-04-30,199,Expired
5574,8661,Basic,2022-03-20,2022-09-17,199,Expired
5575,5310,Basic,2023-04-05,2023-08-04,199,Cancelled
5576,1123,Basic,2022-11-26,2024-04-29,199,Expired
5577,3102,Basic,2022-07-15,2022-12-01,199,Expired
5578,85,Basic,2022-09-04,2023-10-29,199,Expired
5579,16017,Basic,2022-03-29,2023-10-03,199,Cancelled
5580,17304,Fleet,2022-06-14,2023-09-17,999,Expired
5581,13567,Premium,2023-03-02,2024-06-26,499,Expired
5582,11584,Basic,2023-04-01,2024-05-06,199,Expired
5583,3100,Fleet,2022-06-05,2023-09-14,999,Expired
5584,9093,Basic,2022-07-02,2023-10-25,199,Expired
5585,9971,Premium,2022-12-14,2023-07-18,499,Cancelled
5586,11569,Basic,2022-08-12,2023-05-15,199,Expired
5587,12619,Premium,2022-06-08,2022-10-12,499,Cancelled
5588,14601,Basic,2022-05-01,2022-11-01,199,Expired
5589,12144,Basic,2022-02-08,2024-01-15,199,Expired
5590,17928,Premium,2022-08-30,2024-05-06,499,Expired
5591,17134,Premium,2023-01-20,2024-02-11,499,Expired
5592,5659,Fleet,2023-01-30,2024-06-07,999,Expired
5593,17283,Basic,2022-12-13,2024-10-21,199,Expired
5594,10812,Premium,2023-03-12,2024-06-15,499,Expired
5595,13406,Premium,2023-02-21,2023-06-23,499,Expired
5596,19857,Basic,2023-01-21,2024-09-18,199,Expired
5597,5119,Basic,2022-07-02,2024-05-30,199,Expired
5598,2232,Premium,2022-07-05,2023-07-27,499,Expired
5599,13555,Basic,2023-01-31,2024-07-08,199,Cancelled
5600,3054,Basic,2022-11-18,2023-02-21,199,Expired
5601,9729,Basic,2022-11-13,2023-05-01,199,Expired
5602,6099,Fleet,2023-02-08,2023-10-02,999,Expired
5603,15983,Premium,2022-05-03,2023-04-04,499,Expired
5604,14464,Basic,2022-10-13,2024-05-03,199,Expired
5605,1593,Basic,2022-07-03,2024-04-02,199,Expired
5606,4851,Basic,2023-01-02,2023-12-31,199,Expired
5607,19566,Premium,2022-05-05,2023-10-28,499,Expired
5608,12816,Basic,2022-07-25,2024-04-01,199,Expired
5609,5690,Basic,2023-01-27,2024-09-11,199,Expired
5610,10599,Basic,2022-08-14,2023-05-30,199,Expired
5611,9567,Fleet,2022-04-24,2022-08-11,999,Expired
5612,3222,Basic,2022-06-08,2024-04-07,199,Expired
5613,14169,Premium,2022-10-23,2023-03-11,499,Expired
5614,8917,Basic,2022-10-31,2024-09-12,199,Expired
5615,3547,Basic,2022-11-07,2023-06-27,199,Expired
5616,13959,Basic,2023-05-17,2023-10-24,199,Expired
5617,2405,Basic,2022-07-02,2022-12-26,199,Expired
5618,19465,Basic,2022-05-25,2022-12-19,199,Cancelled
5619,5712,Premium,2023-05-03,2024-01-13,499,Expired
5620,3370,Fleet,2022-06-20,2023-10-23,999,Cancelled
5621,8011,Basic,2022-06-09,2022-12-19,199,Expired
5622,17381,Basic,2023-04-16,2024-06-02,199,Expired
5623,11675,Fleet,2022-04-30,2023-06-19,999,Expired
5624,17118,Basic,2022-03-05,2024-01-06,199,Expired
5625,15239,Basic,2023-02-01,2023-07-25,199,Expired
5626,14095,Premium,2023-03-14,2024-02-09,499,Cancelled
5627,8611,Fleet,2022-08-25,2023-02-07,999,Expired
5628,13745,Basic,2022-09-14,2023-03-31,199,Cancelled
5629,14269,Basic,2022-12-30,2024-01-10,199,Expired
5630,435,Basic,2022-02-25,2022-06-11,199,Expired
5631,2529,Basic,2022-07-06,2023-05-09,199,Expired
5632,6225,Premium,2022-07-27,2023-08-19,499,Expired
5633,4857,Fleet,2023-01-31,2023-06-23,999,Expired
5634,18529,Fleet,2022-08-01,2024-07-12,999,Expired
5635,19597,Basic,2022-07-07,2022-12-08,199,Expired
5636,11058,Premium,2022-04-15,2023-02-01,499,Expired
5637,2835,Premium,2022-09-25,2024-02-27,499,Expired
5638,2204,Premium,2022-07-07,2023-03-19,499,Expired
5639,3446,Basic,2022-11-26,2023-12-12,199,Expired
5640,5827,Basic,2022-12-07,2023-09-02,199,Expired
5641,18733,Premium,2022-09-26,2024-02-17,499,Expired
5642,510,Basic,2022-04-08,2022-10-19,199,Cancelled
5643,4281,Basic,2023-04-06,2023-07-06,199,Expired
5644,15930,Basic,2022-12-18,2024-02-04,199,Expired
5645,17893,Premium,2022-08-29,2023-11-26,499,Expired
5646,12959,Premium,2022-10-31,2024-10-19,499,Expired
5647,8333,Premium,2022-05-03,2024-02-02,499,Expired
5648,7745,Basic,2023-01-13,2023-08-31,199,Expired
5649,18167,Fleet,2022-06-16,2023-05-01,999,Expired
5650,19356,Basic,2022-10-23,2023-05-30,199,Expired
5651,8915,Premium,2022-07-01,2024-03-18,499,Expired
5652,12957,Basic,2022-08-15,2023-12-08,199,Expired
5653,17487,Basic,2023-03-03,2023-11-08,199,Expired
5654,7303,Premium,2022-06-27,2023-05-04,499,Expired
5655,9416,Premium,2022-07-05,2022-12-09,499,Cancelled
5656,13097,Basic,2022-01-24,2023-09-17,199,Expired
5657,8365,Basic,2022-04-24,2023-03-29,199,Expired
5658,7673,Premium,2022-12-30,2023-10-02,499,Cancelled
5659,13016,Fleet,2023-03-05,2024-01-03,999,Expired
5660,18124,Premium,2022-07-03,2024-03-13,499,Expired
5661,933,Premium,2022-04-08,2023-07-20,499,Expired
5662,13900,Basic,2022-03-05,2023-03-19,199,Cancelled
5663,18190,Basic,2023-02-17,2023-10-12,199,Expired
5664,17528,Basic,2022-12-11,2023-10-03,199,Expired
5665,14058,Basic,2022-04-07,2023-12-27,199,Expired
5666,3686,Premium,2022-03-07,2023-06-26,499,Expired
5667,3485,Basic,2022-09-05,2023-10-15,199,Cancelled
5668,18579,Fleet,2022-04-27,2024-01-23,999,Cancelled
5669,12560,Basic,2023-03-13,2024-09-13,199,Expired
5670,15848,Basic,2022-07-14,2024-02-08,199,Expired
5671,6467,Basic,2022-10-31,2023-11-30,199,Expired
5672,11347,Basic,2022-06-04,2023-02-01,199,Expired
5673,3338,Basic,2022-10-05,2024-07-04,199,Expired
5674,1369,Fleet,2023-02-26,2023-08-28,999,Expired
5675,19226,Fleet,2022-08-28,2023-10-03,999,Expired
5676,9512,Fleet,2022-09-15,2023-09-25,999,Expired
5677,1548,Premium,2022-09-27,2023-01-04,499,Expired
5678,6052,Basic,2022-12-31,2023-11-19,199,Expired
5679,2585,Premium,2022-08-17,2024-04-17,499,Expired
5680,17476,Basic,2023-02-16,2025-01-24,199,Cancelled
5681,19436,Fleet,2022-04-23,2023-04-19,999,Expired
5682,9614,Premium,2022-10-28,2024-08-28,499,Expired
5683,7364,Basic,2023-04-18,2025-01-14,199,Expired
5684,1819,Basic,2022-02-06,2022-08-17,199,Expired
5685,10926,Basic,2022-06-26,2023-07-05,199,Expired
5686,18609,Basic,2022-06-06,2023-08-23,199,Expired
5687,354,Basic,2022-03-26,2022-12-08,199,Expired
5688,9069,Basic,2022-07-18,2023-10-13,199,Cancelled
5689,18948,Basic,2023-02-23,2024-01-26,199,Expired
5690,1083,Basic,2023-04-27,2024-05-28,199,Cancelled
5691,7970,Premium,2022-09-24,2024-01-25,499,Expired
5692,18682,Basic,2022-01-20,2023-08-12,199,Expired
5693,1936,Basic,2022-06-13,2023-02-19,199,Expired
5694,11916,Basic,2022-07-27,2023-01-27,199,Expired
5695,4900,Basic,2022-10-26,2024-05-25,199,Expired
5696,11792,Basic,2022-12-15,2024-10-28,199,Cancelled
5697,5658,Basic,2022-05-17,2022-11-11,199,Cancelled
5698,8767,Basic,2022-11-02,2023-08-21,199,Expired
5699,14710,Basic,2023-02-14,2023-08-26,199,Expired
5700,3992,Basic,2022-06-11,2023-10-09,199,Expired
5701,3448,Basic,2022-09-10,2024-04-20,199,Cancelled
5702,19606,Basic,2022-06-27,2024-02-07,199,Expired
5703,7787,Basic,2022-03-28,2023-01-13,199,Expired
5704,17475,Basic,2022-08-03,2023-08-21,199,Cancelled
5705,8608,Basic,2022-12-16,2023-07-04,199,Cancelled
5706,11702,Basic,2022-08-13,2024-02-17,199,Expired
5707,15768,Premium,2022-12-02,2024-03-26,499,Cancelled
5708,15188,Basic,2022-06-05,2022-10-04,199,Expired
5709,18871,Basic,2022-12-24,2024-05-23,199,Expired
5710,2565,Basic,2022-06-27,2023-01-18,199,Expired
5711,2919,Basic,2022-11-25,2024-11-23,199,Expired
5712,4596,Premium,2022-12-10,2024-11-18,499,Cancelled
5713,5158,Basic,2023-02-13,2024-10-30,199,Expired
5714,5863,Premium,2022-08-15,2023-12-11,499,Expired
5715,17792,Basic,2023-02-04,2024-08-25,199,Cancelled
5716,5322,Basic,2022-10-10,2023-01-20,199,Expired
5717,8201,Basic,2022-02-09,2023-07-19,199,Cancelled
5718,11914,Basic,2023-02-04,2024-04-04,199,Expired
5719,12960,Premium,2022-06-28,2023-08-12,499,Expired
5720,10778,Basic,2022-09-26,2024-05-01,199,Expired
5721,15004,Basic,2022-06-28,2022-10-16,199,Expired
5722,5143,Basic,2023-03-14,2024-02-25,199,Expired
5723,6493,Premium,2022-10-23,2023-06-17,499,Expired
5724,4994,Basic,2022-09-08,2023-08-28,199,Cancelled
5725,5156,Basic,2022-10-31,2023-02-05,199,Expired
5726,14447,Basic,2022-03-17,2023-03-09,199,Cancelled
5727,15493,Fleet,2022-06-08,2022-09-11,999,Expired
5728,2292,Premium,2023-04-21,2024-03-08,499,Expired
5729,13801,Basic,2022-10-16,2024-02-22,199,Expired
5730,11287,Basic,2022-08-24,2023-09-13,199,Cancelled
5731,3604,Basic,2023-03-09,2023-12-18,199,Expired
5732,5095,Fleet,2022-08-28,2023-07-22,999,Expired
5733,7945,Premium,2022-11-09,2024-08-24,499,Expired
5734,8205,Premium,2022-11-07,2023-03-11,499,Expired
5735,14071,Basic,2023-03-16,2023-07-22,199,Cancelled
5736,14674,Basic,2023-01-28,2023-11-06,199,Cancelled
5737,13897,Basic,2022-06-07,2023-09-02,199,Expired
5738,1660,Basic,2023-01-16,2024-02-28,199,Expired
5739,10575,Basic,2022-01-22,2023-05-30,199,Expired
5740,11467,Basic,2023-01-13,2024-04-03,199,Expired
5741,19595,Premium,2022-10-30,2024-06-09,499,Expired
5742,843,Premium,2022-03-23,2022-12-09,499,Expired
5743,2978,Basic,2022-04-30,2022-10-22,199,Expired
5744,4027,Premium,2022-09-15,2024-08-03,499,Cancelled
5745,17883,Fleet,2023-01-26,2024-02-09,999,Expired
5746,5749,Basic,2022-10-10,2023-01-21,199,Expired
5747,2092,Basic,2022-05-21,2023-06-14,199,Cancelled
5748,6754,Premium,2023-03-06,2024-09-04,499,Cancelled
5749,7616,Premium,2022-09-28,2023-10-07,499,Expired
5750,3064,Premium,2022-10-24,2024-04-22,499,Expired
5751,12576,Basic,2022-10-14,2023-02-08,199,Cancelled
5752,6779,Basic,2022-05-24,2023-12-13,199,Expired
5753,9906,Basic,2022-12-21,2024-07-31,199,Cancelled
5754,19927,Basic,2023-01-02,2024-04-12,199,Expired
5755,10701,Basic,2023-03-01,2024-12-15,199,Expired
5756,19967,Premium,2022-11-06,2024-02-27,499,Expired
5757,2634,Fleet,2022-10-19,2024-06-13,999,Expired
5758,15539,Basic,2022-10-30,2024-05-20,199,Expired
5759,9635,Premium,2023-02-24,2023-07-01,499,Expired
5760,7218,Premium,2022-08-07,2024-07-18,499,Cancelled
5761,7406,Premium,2022-05-28,2023-07-08,499,Expired
5762,14692,Basic,2022-10-25,2023-03-10,199,Cancelled
5763,4101,Premium,2022-03-14,2023-01-29,499,Expired
5764,1237,Basic,2022-09-28,2024-01-18,199,Expired
5765,2901,Fleet,2022-12-04,2023-03-07,999,Expired
5766,15859,Basic,2022-10-09,2023-12-06,199,Expired
5767,18378,Basic,2022-10-03,2023-10-16,199,Expired
5768,15,Basic,2022-08-08,2023-06-10,199,Expired
5769,5653,Premium,2022-09-16,2023-11-26,499,Expired
5770,4779,Basic,2022-08-07,2023-12-31,199,Expired
5771,2793,Premium,2022-10-01,2024-04-24,499,Expired
5772,2928,Basic,2023-05-24,2023-11-30,199,Expired
5773,11318,Basic,2022-04-08,2023-07-10,199,Expired
5774,6552,Fleet,2022-08-16,2023-04-20,999,Expired
5775,9314,Basic,2022-07-04,2023-09-30,199,Expired
5776,6507,Basic,2022-05-25,2023-04-26,199,Expired
5777,6951,Premium,2022-11-30,2023-11-02,499,Expired
5778,16318,Premium,2023-02-28,2024-08-05,499,Cancelled
5779,18233,Basic,2022-08-14,2023-03-17,199,Cancelled
5780,18419,Basic,2022-11-22,2024-05-05,199,Expired
5781,13009,Basic,2023-01-13,2023-08-22,199,Cancelled
5782,2607,Basic,2022-09-30,2024-07-13,199,Expired
5783,2859,Basic,2022-07-13,2024-02-14,199,Expired
5784,6845,Basic,2022-05-12,2024-04-22,199,Expired
5785,17161,Basic,2023-03-12,2024-02-07,199,Cancelled
5786,16791,Premium,2022-12-19,2023-11-11,499,Expired
5787,6,Premium,2023-03-07,2024-05-26,499,Expired
5788,16324,Premium,2022-11-20,2023-06-07,499,Expired
5789,5013,Premium,2023-01-25,2023-06-08,499,Cancelled
5790,11421,Basic,2022-08-15,2024-05-18,199,Expired
5791,18915,Basic,2022-04-01,2022-07-18,199,Expired
5792,7154,Fleet,2022-08-23,2024-03-26,999,Expired
5793,10903,Basic,2023-06-07,2025-01-19,199,Cancelled
5794,19210,Basic,2022-07-17,2022-11-08,199,Expired
5795,17124,Premium,2022-10-19,2024-01-19,499,Expired
5796,19444,Basic,2023-01-05,2024-10-31,199,Expired
5797,7917,Basic,2022-05-20,2022-11-30,199,Expired
5798,14705,Premium,2022-11-24,2024-09-01,499,Expired
5799,11325,Basic,2023-04-14,2024-06-19,199,Expired
5800,17915,Basic,2022-07-14,2023-01-06,199,Expired
5801,3363,Basic,2022-07-11,2023-07-08,199,Expired
5802,12466,Basic,2022-08-27,2023-08-05,199,Expired
5803,1939,Basic,2022-05-03,2023-01-21,199,Expired
5804,7902,Basic,2022-08-17,2023-09-04,199,Cancelled
5805,16769,Basic,2022-06-15,2022-09-29,199,Expired
5806,5849,Basic,2022-11-02,2023-12-04,199,Expired
5807,4871,Fleet,2022-09-30,2023-01-11,999,Expired
5808,3878,Premium,2023-01-18,2023-10-30,499,Expired
5809,11108,Premium,2022-05-22,2023-03-20,499,Expired
5810,16554,Basic,2022-12-24,2023-09-30,199,Expired
5811,12404,Premium,2023-02-18,2024-04-22,499,Expired
5812,2885,Premium,2022-05-12,2023-12-28,499,Expired
