vehicle_id,customer_id,vehicle_model,vehicle_type,battery_capacity_kwh,purchase_year
10288,9818,Tata Nexon EV,SUV,30.2,2022
10289,9819,Mahindra XUV400,SUV,39.4,2025
10290,9820,Hyundai Ioniq 5,SUV,72.6,2021
10291,9821,Mahindra XUV400,SUV,39.4,2020
10292,9822,MG ZS EV,SUV,50.3,2020
10293,9822,BYD Atto 3,SUV,60.5,2025
10294,9823,Mahindra XUV400,SUV,39.4,2025
10295,9824,Tata Punch EV,Hatchback,35.0,2025
10296,9825,Mahindra XUV400,SUV,39.4,2021
10297,9826,Tata Punch EV,Hatchback,35.0,2024
10298,9827,Hyundai Ioniq 5,SUV,72.6,2023
10299,9828,Hyundai Kona Electric,SUV,39.2,2023
10300,9829,Kia EV6,SUV,77.4,2020
10301,9830,Tata Nexon EV,SUV,30.2,2020
10302,9830,BYD Atto 3,SUV,60.5,2024
10303,9831,MG ZS EV,SUV,50.3,2023
10304,9832,Hyundai Ioniq 5,SUV,72.6,2025
10305,9833,Tata Nexon EV,SUV,30.2,2025
10306,9834,Mahindra BE 6,SUV,59.0,2020
10307,9835,Hyundai Kona Electric,SUV,39.2,2020
10308,9836,BYD Atto 3,SUV,60.5,2023
10309,9837,Mahindra BE 6,SUV,59.0,2025
10310,9837,Kia EV6,SUV,77.4,2022
10311,9838,Hyundai Kona Electric,SUV,39.2,2020
10312,9839,Mahindra XUV400,SUV,39.4,2020
10313,9840,Tata Nexon EV,SUV,30.2,2024
10314,9841,Mahindra BE 6,SUV,59.0,2022
10315,9842,Hyundai Ioniq 5,SUV,72.6,2024
10316,9843,Mahindra XUV400,SUV,39.4,2023
10317,9843,Tata Punch EV,Hatchback,35.0,2025
10318,9844,Mahindra XUV400,SUV,39.4,2022
10319,9845,Mahindra XUV400,SUV,39.4,2020
10320,9846,MG ZS EV,SUV,50.3,2020
10321,9847,Mahindra XUV400,SUV,39.4,2020
10322,9848,Mahindra BE 6,SUV,59.0,2021
10323,9849,BYD Atto 3,SUV,60.5,2025
10324,9850,Mahindra XUV400,SUV,39.4,2020
10325,9851,Hyundai Kona Electric,SUV,39.2,2022
10326,9852,BYD Atto 3,SUV,60.5,2020
10327,9853,Mahindra XUV400,SUV,39.4,2020
10328,9854,BYD Atto 3,SUV,60.5,2021
10329,9855,Hyundai Ioniq 5,SUV,72.6,2024
10330,9856,Tata Punch EV,Hatchback,35.0,2024
10331,9857,BYD Atto 3,SUV,60.5,2020
10332,9858,Tata Punch EV,Hatchback,35.0,2021
10333,9859,Kia EV6,SUV,77.4,2024
10334,9860,Tata Nexon EV,SUV,30.2,2023
10335,9861,Tata Nexon EV,SUV,30.2,2020
10336,9862,Hyundai Ioniq 5,SUV,72.6,2021
10337,9863,BYD Atto 3,SUV,60.5,2025
10338,9864,MG ZS EV,SUV,50.3,2022
10339,9865,Tata Punch EV,Hatchback,35.0,2021
10340,9866,Tata Punch EV,Hatchback,35.0,2024
10341,9867,Hyundai Kona Electric,SUV,39.2,2020
10342,9868,Tata Tiago EV,Hatchback,24.0,2020
10343,9869,BYD Atto 3,SUV,60.5,2020
10344,9870,Hyundai Kona Electric,SUV,39.2,2022
10345,9871,Mahindra XUV400,SUV,39.4,2020
10346,9872,Mahindra BE 6,SUV,59.0,2023
10347,9873,Mahindra XUV400,SUV,39.4,2020
10348,9874,Hyundai Ioniq 5,SUV,72.6,2021
10349,9875,Tata Nexon EV,SUV,30.2,2022
10350,9876,Kia EV6,SUV,77.4,2023
10351,9877,Hyundai Ioniq 5,SUV,72.6,2020
10352,9878,Tata Nexon EV,SUV,30.2,2025
10353,9879,Kia EV6,SUV,77.4,2021
10354,9879,Hyundai Ioniq 5,SUV,72.6,2025
10355,9880,Mahindra BE 6,SUV,59.0,2020
10356,9881,Hyundai Kona Electric,SUV,39.2,2020
10357,9882,MG ZS EV,SUV,50.3,2021
10358,9883,BYD Atto 3,SUV,60.5,2022
10359,9884,Mahindra BE 6,SUV,59.0,2021
10360,9885,Tata Punch EV,Hatchback,35.0,2021
10361,9886,BYD Atto 3,SUV,60.5,2021
10362,9887,Tata Tiago EV,Hatchback,24.0,2023
10363,9888,Kia EV6,SUV,77.4,2024
10364,9889,BYD Atto 3,SUV,60.5,2022
10365,9890,Mahindra BE 6,SUV,59.0,2020
10366,9891,Mahindra XUV400,SUV,39.4,2023
10367,9892,Kia EV6,SUV,77.4,2024
10368,9893,Tata Nexon EV,SUV,30.2,2023
10369,9894,Hyundai Ioniq 5,SUV,72.6,2023
10370,9895,Tata Punch EV,Hatchback,35.0,2023
10371,9896,BYD Atto 3,SUV,60.5,2025
10372,9897,Kia EV6,SUV,77.4,2020
10373,9898,Hyundai Kona Electric,SUV,39.2,2020
10374,9899,Mahindra XUV400,SUV,39.4,2022
10375,9900,Hyundai Ioniq 5,SUV,72.6,2021
10376,9901,BYD Atto 3,SUV,60.5,2020
10377,9902,Hyundai Ioniq 5,SUV,72.6,2022
10378,9903,MG ZS EV,SUV,50.3,2021
10379,9904,MG ZS EV,SUV,50.3,2021
10380,9905,MG ZS EV,SUV,50.3,2023
10381,9906,Mahindra BE 6,SUV,59.0,2023
10382,9906,Hyundai Ioniq 5,SUV,72.6,2024
10383,9907,Tata Nexon EV,SUV,30.2,2023
10384,9908,Hyundai Kona Electric,SUV,39.2,2024
10385,9909,Mahindra XUV400,SUV,39.4,2021
10386,9910,MG ZS EV,SUV,50.3,2025
10387,9911,Hyundai Ioniq 5,SUV,72.6,2025
10388,9912,Tata Punch EV,Hatchback,35.0,2023
10389,9913,Kia EV6,SUV,77.4,2023
10390,9914,Kia EV6,SUV,77.4,2021
10391,9915,Tata Tiago EV,Hatchback,24.0,2024
10392,9916,Tata Tiago EV,Hatchback,24.0,2024
10393,9917,Mahindra BE 6,SUV,59.0,2023
10394,9918,Tata Tiago EV,Hatchback,24.0,2023
10395,9919,Kia EV6,SUV,77.4,2023
10396,9920,Tata Punch EV,Hatchback,35.0,2024
10397,9921,Tata Punch EV,Hatchback,35.0,2025
10398,9921,Mahindra XUV400,SUV,39.4,2025
10399,9922,Mahindra XUV400,SUV,39.4,2023
10400,9923,BYD Atto 3,SUV,60.5,2025
10401,9924,Tata Punch EV,Hatchback,35.0,2021
10402,9925,Tata Nexon EV,SUV,30.2,2025
10403,9926,Kia EV6,SUV,77.4,2024
10404,9927,Mahindra XUV400,SUV,39.4,2024
10405,9928,MG ZS EV,SUV,50.3,2022
10406,9929,Hyundai Ioniq 5,SUV,72.6,2021
10407,9930,BYD Atto 3,SUV,60.5,2020
10408,9930,BYD Atto 3,SUV,60.5,2024
10409,9931,Tata Nexon EV,SUV,30.2,2022
10410,9932,Tata Nexon EV,SUV,30.2,2021
10411,9933,Tata Nexon EV,SUV,30.2,2022
10412,9934,Mahindra BE 6,SUV,59.0,2022
10413,9935,Hyundai Kona Electric,SUV,39.2,2025
10414,9936,Tata Tiago EV,Hatchback,24.0,2023
10415,9937,BYD Atto 3,SUV,60.5,2020
10416,9938,Mahindra BE 6,SUV,59.0,2023
10417,9939,Tata Tiago EV,Hatchback,24.0,2023
10418,9940,Hyundai Kona Electric,SUV,39.2,2022
10419,9941,Hyundai Kona Electric,SUV,39.2,2024
10420,9942,Hyundai Kona Electric,SUV,39.2,2022
10421,9943,Kia EV6,SUV,77.4,2023
10422,9944,Mahindra XUV400,SUV,39.4,2021
10423,9945,Hyundai Kona Electric,SUV,39.2,2024
10424,9946,Hyundai Kona Electric,SUV,39.2,2021
10425,9947,Mahindra BE 6,SUV,59.0,2020
10426,9948,MG ZS EV,SUV,50.3,2024
10427,9949,Tata Punch EV,Hatchback,35.0,2022
10428,9950,Kia EV6,SUV,77.4,2021
10429,9951,Mahindra BE 6,SUV,59.0,2024
10430,9952,Hyundai Kona Electric,SUV,39.2,2021
10431,9953,Mahindra BE 6,SUV,59.0,2023
10432,9954,Hyundai Kona Electric,SUV,39.2,2020
10433,9955,Mahindra XUV400,SUV,39.4,2022
10434,9956,Tata Punch EV,Hatchback,35.0,2021
10435,9957,Tata Punch EV,Hatchback,35.0,2022
10436,9958,Hyundai Ioniq 5,SUV,72.6,2022
10437,9959,Tata Punch EV,Hatchback,35.0,2022
10438,9960,BYD Atto 3,SUV,60.5,2021
10439,9961,MG ZS EV,SUV,50.3,2024
10440,9962,Hyundai Ioniq 5,SUV,72.6,2024
10441,9963,Hyundai Kona Electric,SUV,39.2,2023
10442,9964,Mahindra BE 6,SUV,59.0,2023
10443,9965,Tata Punch EV,Hatchback,35.0,2022
10444,9966,Mahindra XUV400,SUV,39.4,2024
10445,9967,MG ZS EV,SUV,50.3,2023
10446,9968,Tata Punch EV,Hatchback,35.0,2023
10447,9969,Kia EV6,SUV,77.4,2023
10448,9970,Hyundai Ioniq 5,SUV,72.6,2022
10449,9971,Mahindra XUV400,SUV,39.4,2024
10450,9972,Tata Punch EV,Hatchback,35.0,2024
10451,9973,BYD Atto 3,SUV,60.5,2020
10452,9974,Tata Nexon EV,SUV,30.2,2022
10453,9975,Tata Tiago EV,Hatchback,24.0,2021
10454,9976,Kia EV6,SUV,77.4,2025
10455,9976,Mahindra BE 6,SUV,59.0,2023
10456,9977,Tata Nexon EV,SUV,30.2,2020
10457,9978,Hyundai Kona Electric,SUV,39.2,2021
10458,9978,Tata Tiago EV,Hatchback,24.0,2024
10459,9979,Mahindra BE 6,SUV,59.0,2025
10460,9980,Tata Nexon EV,SUV,30.2,2025
10461,9981,Mahindra BE 6,SUV,59.0,2020
10462,9982,Tata Punch EV,Hatchback,35.0,2025
10463,9983,Kia EV6,SUV,77.4,2025
10464,9984,Mahindra BE 6,SUV,59.0,2023
10465,9985,BYD Atto 3,SUV,60.5,2021
10466,9986,Mahindra XUV400,SUV,39.4,2023
10467,9987,Kia EV6,SUV,77.4,2023
10468,9988,Tata Tiago EV,Hatchback,24.0,2021
10469,9989,BYD Atto 3,SUV,60.5,2021
10470,9990,Kia EV6,SUV,77.4,2021
10471,9991,Hyundai Kona Electric,SUV,39.2,2024
10472,9992,Hyundai Ioniq 5,SUV,72.6,2020
10473,9993,Mahindra XUV400,SUV,39.4,2023
10474,9994,Tata Tiago EV,Hatchback,24.0,2025
10475,9995,Tata Nexon EV,SUV,30.2,2023
10476,9995,MG ZS EV,SUV,50.3,2022
10477,9996,Hyundai Kona Electric,SUV,39.2,2025
10478,9997,Tata Punch EV,Hatchback,35.0,2021
10479,9998,Tata Tiago EV,Hatchback,24.0,2023
10480,9999,Hyundai Ioniq 5,SUV,72.6,2020
10481,10000,Mahindra XUV400,SUV,39.4,2022
10482,10001,Tata Punch EV,Hatchback,35.0,2022
10483,10002,Hyundai Kona Electric,SUV,39.2,2023
10484,10003,Tata Tiago EV,Hatchback,24.0,2021
10485,10004,Tata Punch EV,Hatchback,35.0,2025
10486,10004,Hyundai Kona Electric,SUV,39.2,2020
10487,10005,Kia EV6,SUV,77.4,2022
10488,10006,Tata Punch EV,Hatchback,35.0,2022
10489,10007,Tata Punch EV,Hatchback,35.0,2023
10490,10008,Kia EV6,SUV,77.4,2021
10491,10009,Hyundai Kona Electric,SUV,39.2,2024
10492,10010,Hyundai Ioniq 5,SUV,72.6,2021
10493,10011,Tata Nexon EV,SUV,30.2,2024
10494,10012,Tata Nexon EV,SUV,30.2,2020
10495,10013,Mahindra BE 6,SUV,59.0,2023
10496,10014,Hyundai Kona Electric,SUV,39.2,2023
10497,10015,Tata Punch EV,Hatchback,35.0,2025
10498,10016,Tata Nexon EV,SUV,30.2,2023
10499,10017,Hyundai Kona Electric,SUV,39.2,2024
10500,10018,Hyundai Ioniq 5,SUV,72.6,2020
10501,10019,MG ZS EV,SUV,50.3,2023
10502,10020,Mahindra XUV400,SUV,39.4,2023
10503,10021,Tata Punch EV,Hatchback,35.0,2022
10504,10022,Hyundai Ioniq 5,SUV,72.6,2025
10505,10023,Hyundai Kona Electric,SUV,39.2,2025
10506,10024,Hyundai Ioniq 5,SUV,72.6,2021
10507,10025,Tata Tiago EV,Hatchback,24.0,2021
10508,10026,MG ZS EV,SUV,50.3,2021
10509,10027,Tata Punch EV,Hatchback,35.0,2024
10510,10028,MG ZS EV,SUV,50.3,2024
10511,10029,Kia EV6,SUV,77.4,2025
10512,10030,Hyundai Ioniq 5,SUV,72.6,2025
10513,10031,Hyundai Ioniq 5,SUV,72.6,2022
10514,10032,Tata Punch EV,Hatchback,35.0,2024
10515,10033,Kia EV6,SUV,77.4,2025
10516,10034,Tata Punch EV,Hatchback,35.0,2021
10517,10035,Kia EV6,SUV,77.4,2023
10518,10036,MG ZS EV,SUV,50.3,2025
10519,10037,Tata Tiago EV,Hatchback,24.0,2022
10520,10038,Tata Tiago EV,Hatchback,24.0,2025
10521,10039,MG ZS EV,SUV,50.3,2023
10522,10040,Tata Nexon EV,SUV,30.2,2023
10523,10041,Hyundai Ioniq 5,SUV,72.6,2023
10524,10042,Tata Tiago EV,Hatchback,24.0,2022
10525,10043,MG ZS EV,SUV,50.3,2024
10526,10044,Tata Tiago EV,Hatchback,24.0,2020
10527,10045,Mahindra BE 6,SUV,59.0,2023
10528,10046,Tata Tiago EV,Hatchback,24.0,2024
10529,10047,MG ZS EV,SUV,50.3,2020
10530,10048,Hyundai Ioniq 5,SUV,72.6,2020
10531,10049,MG ZS EV,SUV,50.3,2025
10532,10050,Hyundai Kona Electric,SUV,39.2,2021
10533,10051,Hyundai Ioniq 5,SUV,72.6,2023
10534,10052,Hyundai Ioniq 5,SUV,72.6,2020
10535,10053,Tata Punch EV,Hatchback,35.0,2023
10536,10054,Kia EV6,SUV,77.4,2024
10537,10055,Kia EV6,SUV,77.4,2022
10538,10056,Hyundai Ioniq 5,SUV,72.6,2022
10539,10057,Tata Nexon EV,SUV,30.2,2020
10540,10058,Kia EV6,SUV,77.4,2025
10541,10059,Mahindra BE 6,SUV,59.0,2021
10542,10060,Mahindra BE 6,SUV,59.0,2022
10543,10061,BYD Atto 3,SUV,60.5,2025
10544,10062,Kia EV6,SUV,77.4,2023
10545,10063,Hyundai Ioniq 5,SUV,72.6,2022
10546,10064,Tata Tiago EV,Hatchback,24.0,2024
10547,10065,Kia EV6,SUV,77.4,2024
10548,10066,Hyundai Ioniq 5,SUV,72.6,2020
10549,10067,MG ZS EV,SUV,50.3,2025
10550,10068,Mahindra BE 6,SUV,59.0,2025
10551,10069,Hyundai Kona Electric,SUV,39.2,2024
10552,10070,Hyundai Ioniq 5,SUV,72.6,2025
10553,10071,BYD Atto 3,SUV,60.5,2025
10554,10072,Hyundai Ioniq 5,SUV,72.6,2022
10555,10073,Mahindra XUV400,SUV,39.4,2022
10556,10074,Hyundai Ioniq 5,SUV,72.6,2024
10557,10075,Mahindra XUV400,SUV,39.4,2020
10558,10076,MG ZS EV,SUV,50.3,2020
10559,10077,BYD Atto 3,SUV,60.5,2025
10560,10078,Mahindra XUV400,SUV,39.4,2023
10561,10079,Mahindra XUV400,SUV,39.4,2024
10562,10080,MG ZS EV,SUV,50.3,2020
10563,10081,Hyundai Ioniq 5,SUV,72.6,2022
10564,10082,Mahindra BE 6,SUV,59.0,2020
10565,10083,Mahindra XUV400,SUV,39.4,2022
10566,10084,Hyundai Kona Electric,SUV,39.2,2023
10567,10085,Mahindra XUV400,SUV,39.4,2021
10568,10086,Mahindra XUV400,SUV,39.4,2020
10569,10087,MG ZS EV,SUV,50.3,2021
10570,10088,Mahindra XUV400,SUV,39.4,2022
10571,10089,Tata Tiago EV,Hatchback,24.0,2021
10572,10090,Hyundai Ioniq 5,SUV,72.6,2023
10573,10091,Tata Punch EV,Hatchback,35.0,2021
10574,10092,Mahindra XUV400,SUV,39.4,2021
10575,10093,MG ZS EV,SUV,50.3,2020
10576,10093,Kia EV6,SUV,77.4,2020
10577,10094,MG ZS EV,SUV,50.3,2020
10578,10095,Tata Nexon EV,SUV,30.2,2023
10579,10096,BYD Atto 3,SUV,60.5,2025
10580,10097,Tata Nexon EV,SUV,30.2,2025
10581,10098,Hyundai Kona Electric,SUV,39.2,2024
10582,10099,Tata Nexon EV,SUV,30.2,2025
10583,10100,Mahindra BE 6,SUV,59.0,2022
10584,10101,MG ZS EV,SUV,50.3,2021
10585,10102,Hyundai Ioniq 5,SUV,72.6,2024
10586,10103,Tata Tiago EV,Hatchback,24.0,2022
10587,10104,Hyundai Ioniq 5,SUV,72.6,2024
10588,10105,BYD Atto 3,SUV,60.5,2021
10589,10106,Hyundai Kona Electric,SUV,39.2,2023
10590,10107,Tata Tiago EV,Hatchback,24.0,2021
10591,10108,Tata Punch EV,Hatchback,35.0,2021
10592,10109,Mahindra BE 6,SUV,59.0,2021
10593,10110,Mahindra BE 6,SUV,59.0,2024
10594,10111,Tata Tiago EV,Hatchback,24.0,2022
10595,10112,BYD Atto 3,SUV,60.5,2022
10596,10113,Tata Tiago EV,Hatchback,24.0,2021
10597,10114,Hyundai Kona Electric,SUV,39.2,2022
10598,10115,Mahindra BE 6,SUV,59.0,2023
10599,10116,Tata Tiago EV,Hatchback,24.0,2025
10600,10117,Mahindra BE 6,SUV,59.0,2025
10601,10118,BYD Atto 3,SUV,60.5,2023
10602,10119,Hyundai Kona Electric,SUV,39.2,2022
10603,10120,Tata Punch EV,Hatchback,35.0,2020
10604,10121,Hyundai Ioniq 5,SUV,72.6,2023
10605,10122,Tata Tiago EV,Hatchback,24.0,2025
10606,10123,Kia EV6,SUV,77.4,2023
10607,10124,Tata Tiago EV,Hatchback,24.0,2025
10608,10125,Mahindra BE 6,SUV,59.0,2025
10609,10126,Hyundai Ioniq 5,SUV,72.6,2024
10610,10127,Kia EV6,SUV,77.4,2023
10611,10128,MG ZS EV,SUV,50.3,2024
10612,10128,Hyundai Kona Electric,SUV,39.2,2023
10613,10129,Kia EV6,SUV,77.4,2023
10614,10130,MG ZS EV,SUV,50.3,2021
10615,10131,BYD Atto 3,SUV,60.5,2025
10616,10132,Mahindra BE 6,SUV,59.0,2024
10617,10133,Tata Punch EV,Hatchback,35.0,2021
10618,10134,Tata Punch EV,Hatchback,35.0,2022
10619,10135,BYD Atto 3,SUV,60.5,2023
10620,10136,Tata Nexon EV,SUV,30.2,2024
10621,10137,Tata Tiago EV,Hatchback,24.0,2024
10622,10138,Tata Tiago EV,Hatchback,24.0,2021
10623,10139,Kia EV6,SUV,77.4,2022
10624,10140,Mahindra BE 6,SUV,59.0,2024
10625,10141,Hyundai Kona Electric,SUV,39.2,2024
10626,10142,Tata Nexon EV,SUV,30.2,2021
10627,10143,Tata Tiago EV,Hatchback,24.0,2020
10628,10144,Tata Punch EV,Hatchback,35.0,2023
10629,10145,Hyundai Kona Electric,SUV,39.2,2025
10630,10146,Hyundai Ioniq 5,SUV,72.6,2022
10631,10147,BYD Atto 3,SUV,60.5,2025
10632,10148,Mahindra XUV400,SUV,39.4,2021
10633,10149,Tata Punch EV,Hatchback,35.0,2023
10634,10150,Mahindra BE 6,SUV,59.0,2024
10635,10151,Mahindra BE 6,SUV,59.0,2021
10636,10152,Mahindra XUV400,SUV,39.4,2020
10637,10153,Hyundai Kona Electric,SUV,39.2,2021
10638,10154,Tata Tiago EV,Hatchback,24.0,2022
10639,10155,Mahindra BE 6,SUV,59.0,2021
10640,10156,Tata Tiago EV,Hatchback,24.0,2020
10641,10157,Mahindra BE 6,SUV,59.0,2025
10642,10158,Kia EV6,SUV,77.4,2020
10643,10159,Tata Tiago EV,Hatchback,24.0,2022
10644,10160,Tata Nexon EV,SUV,30.2,2025
10645,10161,Kia EV6,SUV,77.4,2021
10646,10162,Hyundai Kona Electric,SUV,39.2,2023
10647,10163,Mahindra BE 6,SUV,59.0,2022
10648,10164,Mahindra BE 6,SUV,59.0,2023
10649,10165,MG ZS EV,SUV,50.3,2024
10650,10166,Tata Tiago EV,Hatchback,24.0,2021
10651,10167,BYD Atto 3,SUV,60.5,2025
10652,10168,BYD Atto 3,SUV,60.5,2023
10653,10169,Tata Punch EV,Hatchback,35.0,2025
10654,10170,Tata Tiago EV,Hatchback,24.0,2021
10655,10170,BYD Atto 3,SUV,60.5,2023
10656,10171,Mahindra BE 6,SUV,59.0,2024
10657,10172,Tata Punch EV,Hatchback,35.0,2021
10658,10173,MG ZS EV,SUV,50.3,2024
10659,10174,Tata Tiago EV,Hatchback,24.0,2023
10660,10175,Tata Nexon EV,SUV,30.2,2024
10661,10176,BYD Atto 3,SUV,60.5,2024
10662,10177,Hyundai Ioniq 5,SUV,72.6,2025
10663,10178,Hyundai Kona Electric,SUV,39.2,2024
10664,10179,MG ZS EV,SUV,50.3,2024
10665,10180,Tata Tiago EV,Hatchback,24.0,2024
10666,10181,Tata Punch EV,Hatchback,35.0,2025
10667,10182,MG ZS EV,SUV,50.3,2023
10668,10183,MG ZS EV,SUV,50.3,2022
10669,10184,Mahindra XUV400,SUV,39.4,2022
10670,10185,Tata Tiago EV,Hatchback,24.0,2020
10671,10186,Tata Nexon EV,SUV,30.2,2024
10672,10187,Kia EV6,SUV,77.4,2023
10673,10188,Hyundai Ioniq 5,SUV,72.6,2023
10674,10189,Mahindra XUV400,SUV,39.4,2025
10675,10190,BYD Atto 3,SUV,60.5,2024
10676,10191,Mahindra XUV400,SUV,39.4,2020
10677,10192,Mahindra BE 6,SUV,59.0,2021
10678,10193,Mahindra XUV400,SUV,39.4,2021
10679,10194,BYD Atto 3,SUV,60.5,2020
10680,10195,Mahindra BE 6,SUV,59.0,2020
10681,10196,Kia EV6,SUV,77.4,2025
10682,10197,Mahindra XUV400,SUV,39.4,2021
10683,10198,Mahindra XUV400,SUV,39.4,2025
10684,10199,Mahindra BE 6,SUV,59.0,2025
10685,10200,Mahindra BE 6,SUV,59.0,2025
10686,10201,Tata Punch EV,Hatchback,35.0,2021
10687,10202,Hyundai Kona Electric,SUV,39.2,2025
10688,10203,MG ZS EV,SUV,50.3,2023
10689,10204,Tata Tiago EV,Hatchback,24.0,2025
10690,10205,Kia EV6,SUV,77.4,2025
10691,10206,MG ZS EV,SUV,50.3,2020
10692,10207,Tata Punch EV,Hatchback,35.0,2022
10693,10208,Tata Nexon EV,SUV,30.2,2021
10694,10209,Tata Nexon EV,SUV,30.2,2021
10695,10210,Mahindra BE 6,SUV,59.0,2023
10696,10211,Hyundai Ioniq 5,SUV,72.6,2020
10697,10212,Tata Tiago EV,Hatchback,24.0,2023
10698,10213,Tata Nexon EV,SUV,30.2,2024
10699,10214,Tata Punch EV,Hatchback,35.0,2024
10700,10215,Kia EV6,SUV,77.4,2025
10701,10215,Tata Punch EV,Hatchback,35.0,2023
10702,10216,Mahindra BE 6,SUV,59.0,2025
10703,10217,Tata Punch EV,Hatchback,35.0,2024
10704,10218,BYD Atto 3,SUV,60.5,2025
10705,10219,Hyundai Ioniq 5,SUV,72.6,2025
10706,10220,Hyundai Ioniq 5,SUV,72.6,2020
10707,10221,Mahindra BE 6,SUV,59.0,2022
10708,10221,Hyundai Ioniq 5,SUV,72.6,2020
10709,10222,Kia EV6,SUV,77.4,2023
10710,10223,Tata Punch EV,Hatchback,35.0,2025
10711,10224,Mahindra BE 6,SUV,59.0,2023
10712,10225,Mahindra BE 6,SUV,59.0,2024
10713,10226,Mahindra XUV400,SUV,39.4,2025
10714,10227,Kia EV6,SUV,77.4,2021
10715,10228,Kia EV6,SUV,77.4,2024
10716,10228,Tata Punch EV,Hatchback,35.0,2023
10717,10229,Hyundai Kona Electric,SUV,39.2,2021
10718,10230,Tata Nexon EV,SUV,30.2,2023
10719,10231,Tata Punch EV,Hatchback,35.0,2024
10720,10232,Hyundai Ioniq 5,SUV,72.6,2023
10721,10233,BYD Atto 3,SUV,60.5,2022
10722,10234,Kia EV6,SUV,77.4,2023
10723,10235,Mahindra BE 6,SUV,59.0,2023
10724,10236,Hyundai Ioniq 5,SUV,72.6,2020
10725,10236,Mahindra XUV400,SUV,39.4,2021
10726,10237,Hyundai Kona Electric,SUV,39.2,2023
10727,10238,BYD Atto 3,SUV,60.5,2025
10728,10239,Hyundai Ioniq 5,SUV,72.6,2021
10729,10240,Tata Punch EV,Hatchback,35.0,2025
10730,10241,Hyundai Ioniq 5,SUV,72.6,2021
10731,10242,Tata Punch EV,Hatchback,35.0,2023
10732,10243,Hyundai Kona Electric,SUV,39.2,2023
10733,10244,BYD Atto 3,SUV,60.5,2022
10734,10245,Mahindra XUV400,SUV,39.4,2022
10735,10246,Tata Tiago EV,Hatchback,24.0,2025
10736,10247,Mahindra BE 6,SUV,59.0,2020
10737,10248,Hyundai Ioniq 5,SUV,72.6,2020
10738,10248,Tata Tiago EV,Hatchback,24.0,2021
10739,10249,Mahindra XUV400,SUV,39.4,2022
10740,10250,Tata Tiago EV,Hatchback,24.0,2022
10741,10251,Kia EV6,SUV,77.4,2020
10742,10252,MG ZS EV,SUV,50.3,2025
10743,10253,Mahindra BE 6,SUV,59.0,2021
10744,10254,Tata Punch EV,Hatchback,35.0,2020
10745,10255,Mahindra XUV400,SUV,39.4,2021
10746,10256,Hyundai Ioniq 5,SUV,72.6,2024
10747,10257,Tata Nexon EV,SUV,30.2,2023
10748,10258,Hyundai Kona Electric,SUV,39.2,2022
10749,10259,Tata Punch EV,Hatchback,35.0,2020
10750,10260,Mahindra BE 6,SUV,59.0,2020
10751,10261,MG ZS EV,SUV,50.3,2020
10752,10262,MG ZS EV,SUV,50.3,2023
10753,10263,Hyundai Ioniq 5,SUV,72.6,2024
10754,10264,Tata Nexon EV,SUV,30.2,2021
10755,10265,Hyundai Ioniq 5,SUV,72.6,2020
10756,10266,Tata Punch EV,Hatchback,35.0,2024
10757,10267,Hyundai Ioniq 5,SUV,72.6,2021
10758,10268,Tata Punch EV,Hatchback,35.0,2020
10759,10269,Hyundai Kona Electric,SUV,39.2,2021
10760,10270,Mahindra XUV400,SUV,39.4,2022
10761,10271,Hyundai Ioniq 5,SUV,72.6,2020
10762,10272,Tata Tiago EV,Hatchback,24.0,2022
10763,10273,Mahindra BE 6,SUV,59.0,2021
10764,10274,Tata Tiago EV,Hatchback,24.0,2025
10765,10275,Kia EV6,SUV,77.4,2025
10766,10276,Mahindra BE 6,SUV,59.0,2020
10767,10277,Hyundai Ioniq 5,SUV,72.6,2024
10768,10278,Tata Nexon EV,SUV,30.2,2023
10769,10279,Tata Tiago EV,Hatchback,24.0,2025
10770,10280,Hyundai Ioniq 5,SUV,72.6,2025
10771,10281,Mahindra XUV400,SUV,39.4,2025
10772,10282,Mahindra XUV400,SUV,39.4,2021
10773,10283,Mahindra XUV400,SUV,39.4,2023
10774,10284,BYD Atto 3,SUV,60.5,2021
10775,10285,Hyundai Kona Electric,SUV,39.2,2021
10776,10286,Tata Tiago EV,Hatchback,24.0,2023
10777,10287,Mahindra XUV400,SUV,39.4,2022
10778,10288,Tata Punch EV,Hatchback,35.0,2025
10779,10289,Mahindra BE 6,SUV,59.0,2022
10780,10290,Mahindra BE 6,SUV,59.0,2024
10781,10291,Tata Tiago EV,Hatchback,24.0,2022
10782,10292,Tata Tiago EV,Hatchback,24.0,2020
10783,10293,Tata Nexon EV,SUV,30.2,2022
10784,10293,Kia EV6,SUV,77.4,2025
10785,10294,Tata Tiago EV,Hatchback,24.0,2020
10786,10295,Hyundai Ioniq 5,SUV,72.6,2020
10787,10296,MG ZS EV,SUV,50.3,2020
10788,10297,Tata Punch EV,Hatchback,35.0,2023
10789,10298,Kia EV6,SUV,77.4,2022
10790,10299,Kia EV6,SUV,77.4,2025
10791,10300,MG ZS EV,SUV,50.3,2020
10792,10301,Tata Nexon EV,SUV,30.2,2020
10793,10302,BYD Atto 3,SUV,60.5,2024
10794,10303,Tata Nexon EV,SUV,30.2,2021
10795,10304,Hyundai Kona Electric,SUV,39.2,2025
10796,10305,Hyundai Kona Electric,SUV,39.2,2022
10797,10306,Tata Tiago EV,Hatchback,24.0,2024
